swnval,pos,neg,neut,yval
1.08333333333,2,2,6,0
1.25,3,2,8,0
1.04166666667,1,2,3,0
1.125,3,1,5,0
1.625,1,0,10,0
1.125,5,3,14,0
0.875,0,1,13,0
0.875,0,2,8,0
0.875,1,1,13,0
0.666666666667,0,3,8,0
1.15,4,2,7,0
1.1875,4,3,12,0
1.25,0,0,20,0
1.15,4,1,6,0
0.625,0,2,14,0
1,0,0,4,0
0.854166666667,4,3,5,0
1.15625,3,1,10,0
1.14583333333,3,2,11,0
1.03125,4,2,7,0
1.0625,2,4,3,0
1.09375,2,2,9,0
1.0625,3,3,5,0
1.20833333333,4,4,7,0
1.02083333333,4,3,26,0
1.25,3,0,8,0
0.75,1,1,9,0
1.04166666667,1,2,12,0
0.541666666667,2,2,7,0
1.475,6,0,3,0
1.1875,3,0,11,0
0.96875,4,1,17,0
0.9375,2,2,15,0
1.0,1,1,7,0
0.833333333333,2,3,11,0
1.0625,3,3,11,0
1.16666666667,3,0,9,0
1.0625,1,1,5,0
1.125,4,2,9,0
1.08333333333,3,2,4,0
1.375,5,1,7,0
0.708333333333,0,1,11,0
1.125,4,1,22,0
1,0,1,3,0
0.25,0,1,12,0
0.84375,2,3,5,0
1.3125,7,2,12,0
1.375,3,0,4,0
0.775,4,3,15,0
0.85,3,2,14,0
1,0,0,4,0
1.25,2,0,8,0
1.25,1,0,9,0
1.10714285714,5,4,14,0
0.5,0,1,3,0
0.982142857143,6,3,16,0
1,0,0,8,0
1.125,2,2,7,0
1.1875,2,2,4,0
1,1,1,2,0
1.125,3,2,11,0
1.4375,1,1,4,0
0.84375,1,3,12,0
1.225,4,3,8,0
0.8125,0,2,13,0
1.3125,3,1,3,0
0.5,0,2,6,0
1.28125,4,1,11,0
0.5,0,1,3,0
1.16666666667,4,2,12,0
1.03125,4,1,13,0
0.833333333333,2,3,7,0
1.0625,2,2,9,0
1.25,1,0,12,0
0.84375,2,3,16,0
1.3125,2,1,10,0
1.25,1,1,11,0
1.16071428571,3,3,19,0
1.03125,2,3,12,0
1.3125,3,0,17,0
1.5625,3,0,11,0
1.25,3,0,9,0
0.75,1,2,11,0
0.96875,3,2,17,0
0.75,1,2,10,0
1,0,0,12,0
0.875,1,1,2,0
0.1875,0,2,3,0
1.875,1,0,3,0
1.625,2,1,11,0
1.28571428571,8,0,11,0
0.714285714286,4,5,7,0
1.25,5,2,9,0
1.5625,2,0,8,0
0.875,1,2,12,0
1.05357142857,6,3,13,0
0.75,1,3,8,0
1.33333333333,5,0,6,0
1.1875,2,1,6,0
1.375,1,1,1,0
1.234375,7,3,9,0
1,0,0,2,0
1.4,5,2,14,0
0.84375,1,0,15,0
1.375,3,1,7,0
0.875,1,2,10,0
0.875,0,1,0,0
0.8125,2,1,8,0
0.90625,4,3,13,0
1.45833333333,3,1,5,0
1.18055555556,6,3,4,0
1.1,5,1,17,0
1.375,2,2,5,0
1.21875,3,1,13,0
1.1875,4,0,11,0
0.875,1,6,7,0
1.1875,5,4,16,0
1.5,2,0,12,0
0.78125,3,3,8,0
1.3125,5,1,4,0
0.979166666667,3,3,12,0
1.125,1,0,5,0
1,0,0,11,0
1.171875,4,4,18,0
1.125,4,0,14,0
1.0,1,1,16,0
1.15625,4,1,16,0
1.125,2,0,1,0
1.4375,3,1,8,0
0.96875,2,2,11,0
1.125,1,0,7,0
1.03125,3,1,14,0
0.9375,3,1,6,0
1,2,0,13,0
1.125,1,0,5,0
0.791666666667,1,2,8,0
0.916666666667,2,4,18,0
1.1,1,4,5,0
0.90625,4,2,12,0
1.125,1,0,1,0
0.6875,0,2,10,0
0.5,0,1,11,0
1.35,6,0,13,0
0.791666666667,1,2,3,0
1.16666666667,4,2,3,0
0.958333333333,2,3,11,0
1.125,3,3,5,0
1.28125,2,1,16,0
1.5,1,3,10,0
0.6455,0,2,2,0
0.875,0,1,9,0
1.02083333333,4,2,18,0
1,1,0,12,0
1.21875,4,2,19,0
0.8125,2,1,15,0
0.625,2,1,13,0
1.22916666667,6,1,8,0
1.05,2,2,15,0
0.958333333333,2,1,11,0
0.949,4,3,5,0
0.875,2,0,12,0
1.125,1,0,4,0
1.5,1,0,4,0
0.895833333333,4,3,15,0
0.625,0,1,2,0
1.125,1,0,1,0
1.1875,3,0,13,0
1.125,1,0,10,0
1,0,1,3,0
1.0625,5,3,10,0
0.75,2,4,11,0
1.6875,1,1,3,0
0.928571428571,4,3,10,0
0.928571428571,3,5,10,0
1.14583333333,5,2,13,0
0.8125,1,1,10,0
0.9375,2,1,10,0
1.0,4,4,13,0
0.75,1,2,14,0
1.075,4,2,8,0
0.625,0,2,9,0
1.0,2,1,10,0
1.0,2,1,12,0
0.8,3,3,11,0
1.015625,4,6,10,0
1.0625,6,2,15,0
0.729166666667,3,4,10,0
0.708333333333,0,3,3,0
1.09375,3,1,7,0
1.175,3,4,10,0
1.5,1,1,4,0
1.375,3,0,18,0
1.4375,4,1,7,0
1.29166666667,3,1,12,0
0.796875,3,7,9,0
1.125,1,0,7,0
0.71875,1,3,4,0
0.9375,3,1,14,0
1.25,1,0,1,0
1.125,2,2,7,0
0.979166666667,6,2,5,0
1.0625,2,1,1,0
0.9375,4,4,13,0
1.375,1,0,9,0
1.21875,5,1,3,0
0.875,6,3,1,0
1.125,1,0,9,0
1.125,2,1,8,0
1.0,2,2,10,0
1.0625,4,3,11,0
0.78125,2,3,4,0
1.25,2,1,12,0
0.5,1,1,3,0
0.96875,2,2,8,0
1,0,0,2,0
1.125,2,0,4,0
1.25,1,1,2,0
1.33333333333,3,0,5,0
1.125,4,2,12,0
1.0625,1,1,5,0
0.84375,3,2,9,0
1.0,2,2,11,0
0.8125,1,4,8,0
1.34375,3,1,15,0
1,2,0,14,0
0.875,2,2,8,0
1.0,5,3,6,0
0.8,1,4,12,0
0.791666666667,1,4,5,0
0.875,0,1,11,0
0.75,0,3,15,0
0.75,1,2,16,0
1.0,5,2,14,0
1.09375,2,1,6,0
0.833333333333,1,2,10,0
0.25,0,2,5,0
1.10714285714,6,3,7,0
0.6875,0,5,12,0
1.125,1,0,6,0
0.770833333333,2,4,10,0
1.025,2,2,7,0
0.975,2,3,13,0
0.5,0,3,8,0
0.416666666667,1,2,6,0
1.03125,4,1,11,0
0.25,0,1,7,0
0.833333333333,1,2,7,0
1.28571428571,6,4,18,0
0.9375,4,1,13,0
1.16666666667,2,1,6,0
0.833333333333,2,1,10,0
1.08333333333,1,3,6,0
0.87825,1,3,7,0
0.875,1,2,9,0
1,0,0,5,0
1.1875,4,2,20,0
0.791666666667,4,2,7,0
0.8125,2,2,5,0
1.5,2,1,7,0
1.125,1,1,7,0
1.16666666667,5,1,16,0
0.95,5,3,22,0
0.9375,2,1,7,0
1.09375,2,2,10,0
1,0,0,3,0
0.8125,1,3,4,0
1,0,0,4,0
1.0,7,4,17,0
0.5625,0,2,4,0
1.125,3,1,11,0
1.125,4,2,7,0
0.75,1,2,9,0
0.333333333333,0,4,11,0
1.08333333333,2,1,12,0
0.875,0,1,4,0
0.75,1,2,13,0
0.9375,1,1,4,0
0.875,1,2,5,0
0.75,0,1,2,0
0.65625,2,3,23,0
1.04166666667,2,1,13,0
1.125,5,2,24,0
0.82275,1,3,3,0
0.75,2,4,11,0
0.75,0,2,11,0
1.0,4,2,13,0
0.714285714286,4,4,14,0
0.682,1,3,12,0
1.75,1,2,12,0
0.75,0,1,12,0
1.0,1,2,12,0
1.03125,3,1,8,0
0.85,1,4,7,0
1.34375,6,0,4,0
0.775,2,5,3,0
0.75,2,4,6,0
1.4375,3,0,9,0
1.125,1,1,10,0
0.986111111111,4,6,13,0
1.0,4,2,7,0
0.875,1,1,10,0
0.7,0,5,6,0
1.16071428571,5,2,13,0
1,0,0,9,0
1.25,3,1,6,0
0.958333333333,2,3,13,0
0.910714285714,2,5,8,0
0.95,3,2,6,0
0.5,0,1,7,0
1.0,2,1,7,0
1,0,0,7,0
0.925,4,3,16,0
1.3125,7,2,19,0
1.0,2,2,13,0
1.325,4,1,6,0
1.375,2,1,4,0
1.28125,5,1,21,0
1.15,4,2,15,0
1.125,2,0,3,0
1.225,5,1,6,0
1.15625,5,2,16,0
0.8125,2,2,8,0
0.5,1,2,9,0
0.6875,2,3,10,0
1.34375,4,0,16,0
1.25,1,0,5,0
0.666666666667,1,2,8,0
1,0,0,5,0
1.5625,2,0,6,0
0.95,6,4,16,0
1.125,4,0,10,0
1,0,1,7,0
1.5625,2,0,13,0
0.833333333333,1,3,14,0
1.5625,3,0,4,0
0.958333333333,5,2,7,0
0.9375,3,1,6,0
1,1,0,4,0
0.96875,2,2,14,0
0.680555555556,3,5,13,0
0.916666666667,1,2,1,0
1.17857142857,5,0,18,0
1.29166666667,4,1,16,0
1.25,2,3,13,0
1.25,3,1,9,0
0.9375,3,5,14,0
0.9,2,4,5,0
0.895833333333,3,3,10,0
1.125,1,0,4,0
1.03571428571,3,4,11,0
0.8,3,4,5,0
0.875,0,2,7,0
1.125,2,2,2,0
1.16666666667,3,1,11,0
0.833333333333,3,6,14,0
0.825,1,4,12,0
0.875,2,2,10,0
1.125,2,0,2,0
1.45833333333,6,1,17,0
1.075,6,5,8,0
0.916666666667,1,5,8,0
0.9,3,3,4,0
1.125,3,0,12,0
1.04166666667,1,2,10,0
0.75,4,7,10,0
1.75,1,0,10,0
1.0,2,1,6,0
1.125,2,0,11,0
1.3125,3,0,12,0
1.075,3,3,17,0
0.986,3,4,1,0
1.25,4,0,8,0
1.375,3,1,5,0
1.04166666667,1,2,1,0
1.25,3,1,4,0
1.375,2,0,13,0
0.84375,2,1,12,0
0.875,2,3,9,0
1.0,1,3,17,0
0.25,0,1,3,0
0.607142857143,2,6,15,0
1.04166666667,2,1,3,0
1.375,3,0,1,0
1.0,1,1,6,0
1.375,2,0,7,0
0.910714285714,5,4,20,0
1.08333333333,2,1,1,0
0.75,0,1,1,0
0.740666666667,2,4,14,0
0.481333333333,2,3,6,0
0.75,2,3,12,0
1.3125,2,0,9,0
1.04166666667,2,1,1,0
1.15625,4,0,6,0
0.6875,1,2,6,0
1.25,3,1,11,0
1.25,4,0,4,0
1.0,2,1,14,0
1,0,0,3,0
1.25,1,2,7,0
1.28125,5,1,12,0
0.875,0,1,5,0
0.775,2,3,5,0
0.9375,1,2,12,0
0.958333333333,2,2,12,0
1.3,4,0,9,0
0.95,2,3,18,0
1,0,0,4,0
1.26785714286,8,3,7,0
1.375,7,1,19,0
1.225,6,0,12,0
1.05357142857,5,3,12,0
1.1875,1,1,7,0
1.125,7,2,16,0
1.21875,2,2,9,0
1.625,2,0,9,0
1.33333333333,3,1,8,0
1.25,3,1,4,0
1.4375,3,1,8,0
1.0,4,2,11,0
0.574,1,5,10,0
1,0,0,6,0
1.0,1,1,4,0
0.625,2,2,14,0
0.916666666667,1,4,9,0
1,0,0,2,0
0.75,1,2,7,0
1.05,4,2,7,0
0.8125,1,1,2,0
1.04166666667,2,1,5,0
1.125,3,2,5,0
0.95,3,7,14,0
1.25,2,2,5,0
1.3125,6,4,11,0
1,1,1,8,0
1,0,0,5,0
1.0625,4,2,10,0
1.375,2,0,8,0
1.0,1,1,5,0
1.53125,6,0,15,0
1.15277777778,7,4,18,0
1.0,1,1,5,0
1.125,3,1,10,0
0.541666666667,0,3,17,0
1.16666666667,3,3,10,0
1.1875,4,1,11,0
1.125,4,0,15,0
1.19642857143,7,3,8,0
0.5,2,2,9,0
0.4095,0,2,8,0
0.964285714286,4,3,8,0
0.95,3,4,12,0
1,0,0,7,0
1.125,0,0,26,0
1.29166666667,4,0,16,0
0.666666666667,1,4,10,0
1,0,1,6,0
1,0,0,6,0
1.125,1,2,7,0
1.5,2,0,3,0
1.0,3,2,10,0
0.8125,1,1,10,0
0.6875,1,2,21,0
0.96875,3,2,11,0
1.08333333333,3,1,15,0
1.1,3,0,17,0
1.25,4,0,7,0
1.0,1,2,12,0
1.125,5,0,8,0
1.625,1,0,3,0
1.04166666667,2,1,6,0
0.9375,1,1,2,0
1.19642857143,5,2,8,0
0.75,0,1,5,0
1.375,6,0,9,0
1,2,2,7,0
0.958333333333,2,1,14,0
1.125,3,0,8,0
0.875,1,4,5,0
1,0,0,12,0
0.75,0,2,2,0
0.979166666667,3,4,9,0
1.35416666667,7,1,17,0
0.25,0,1,2,0
1,0,0,4,0
1.0,3,2,11,0
0.9,3,3,15,0
0.375,0,2,12,0
0.958333333333,2,2,4,0
1.125,2,1,6,0
1.0625,3,1,5,0
1.04166666667,4,1,9,0
1.0,3,2,15,0
0.875,2,1,4,0
1.0,1,1,7,0
0.78125,3,3,8,0
1.5,1,0,3,0
1,1,1,14,0
1,1,0,8,0
1.04166666667,2,1,2,0
1.04166666667,2,1,2,0
0.75,2,2,7,0
1.0625,3,2,11,0
1.125,2,2,19,0
1.375,2,0,14,0
0.895833333333,4,3,13,0
1.0,2,2,11,0
1.1875,2,2,5,0
0.85,1,4,3,0
1.53125,5,0,9,0
0.541666666667,1,3,13,0
0.916666666667,1,2,18,0
0.5,1,2,14,0
0.8125,1,2,13,0
1.015625,5,4,14,0
1.0,2,2,5,0
1.5,1,1,13,0
1.04166666667,3,1,6,0
0.625,2,2,14,0
0.96875,4,1,12,0
1.2,3,2,4,0
0.9375,3,2,18,0
0.95,4,3,11,0
1.20833333333,4,3,10,0
0.875,0,1,0,0
1,0,0,4,0
1.27083333333,5,1,10,0
1.25,0,1,17,0
1.125,1,0,6,0
1.04166666667,2,1,5,0
1.125,2,2,3,0
1.4375,2,4,3,0
0.75,1,1,8,0
1.0,4,1,13,0
0.95,3,2,7,0
0.875,0,2,5,0
0.84375,2,2,10,0
1.075,4,5,9,0
0.875,1,3,13,0
1.19642857143,5,2,6,0
0.8125,2,0,14,0
1.375,4,2,9,0
1.33333333333,3,1,7,0
1.3,6,0,14,0
0.9375,3,2,16,0
1.175,4,3,12,0
0.975,2,3,5,0
0.875,5,3,3,0
0.791666666667,3,3,6,0
0.875,1,1,15,0
0.748142857143,3,4,13,0
1.25,1,1,4,0
0.8125,0,2,8,0
1.375,1,0,1,0
0.916666666667,1,2,12,0
0.9375,1,2,8,0
1.0,2,1,13,0
1,0,0,12,0
0.975,5,2,8,0
1.1,3,2,6,0
1.25,2,0,3,0
1,0,1,3,0
1.15909090909,7,5,14,0
1.3125,4,1,3,0
0.708333333333,1,3,13,0
1.15625,3,2,12,0
1.375,1,0,5,0
1.375,1,0,4,0
1.25,3,2,11,0
0.78125,1,4,6,0
0.9375,2,4,5,0
0.75,0,2,10,0
1.375,2,0,16,0
1.03125,4,3,11,0
0.75,1,2,10,0
1.125,1,2,9,0
0.96875,2,4,12,0
1.21428571429,6,3,11,0
1.0625,6,2,13,0
0.9375,2,4,7,0
1.33333333333,4,1,10,0
1.0625,3,2,9,0
1.10416666667,4,4,17,0
1.03125,5,1,13,0
0.975,3,4,11,0
1.5,1,0,6,0
0.791666666667,2,4,11,0
0.875,0,1,3,0
0.8125,2,3,4,0
1,0,0,4,0
0.5,0,2,12,0
0.791666666667,0,2,9,0
1.16666666667,3,1,10,0
0.583333333333,1,3,4,0
1.08333333333,4,3,10,0
1.375,2,0,9,0
1.5,3,1,10,0
1.0625,1,1,10,0
1.25,0,0,5,0
1.03125,3,1,3,0
1.125,2,0,8,0
1.1875,2,2,7,0
1.0,4,2,6,0
1.0,2,1,7,0
1.02083333333,3,3,7,0
1.08928571429,4,3,11,0
1.15625,3,2,14,0
1.375,3,0,21,0
1.03125,5,1,13,0
1,0,0,5,0
1.25,2,1,4,0
1.0625,3,3,17,0
1.1875,3,1,8,0
1.58333333333,4,0,5,0
1,0,1,11,0
1.1875,4,1,6,0
1,0,0,12,0
1,0,0,6,0
1.0625,3,3,17,0
1.20833333333,3,0,8,0
0.375,1,3,6,0
0.96875,5,3,8,0
0.25,0,2,13,0
1.46875,3,0,10,0
0.71875,1,4,14,0
1.125,1,1,3,0
0.9,2,4,9,0
0.625,0,1,10,0
0.6875,1,2,5,0
0.958333333333,3,3,13,0
1.3125,2,0,9,0
1.0,2,1,9,0
1.015625,6,2,5,0
1.0625,1,1,1,0
0.625,0,1,1,0
1.30357142857,7,2,12,0
1.14583333333,4,2,10,0
1.375,1,0,4,0
0.708333333333,2,4,4,0
1.10416666667,6,2,12,0
1.4375,2,0,6,0
1.125,3,1,9,0
0.875,2,3,9,0
1.25,1,0,12,0
1.04166666667,3,0,7,0
0.958333333333,2,3,20,0
0.75,0,4,4,0
1.1875,1,4,8,0
1.03125,3,1,12,0
1.078125,5,3,13,0
0.8125,1,1,6,0
1.0,3,3,14,0
0.65625,1,3,11,0
1.4375,2,0,6,0
0.916666666667,2,3,2,0
0.8,2,3,8,0
0.625,3,1,8,0
1.125,2,1,15,0
1.25,6,2,12,0
0.4375,0,4,10,0
0.8125,0,2,4,0
0.75,0,1,2,0
1.0625,3,4,15,0
1,1,0,17,0
1.0,6,3,12,0
1.0,4,1,18,0
1.0,2,4,14,0
1,0,0,3,0
0.875,1,2,8,0
0.975,8,3,20,0
1.0,1,1,4,0
0.625,3,2,9,0
0.833333333333,4,4,9,0
0.9375,2,3,11,0
0.958333333333,1,2,1,0
1,0,1,19,0
1.625,3,0,4,0
0.925,2,4,16,0
1.28125,3,1,3,0
0.625,3,4,12,0
1.09375,5,3,19,0
0.9375,5,3,5,0
0.75,0,1,3,0
0.839285714286,2,4,18,0
0.8125,2,1,2,0
0.875,1,2,13,0
1.25,3,1,12,0
1.125,6,1,6,0
0.916666666667,4,3,10,0
1.175,4,1,7,0
1.1,3,3,10,0
0.875,2,2,6,0
1.1875,2,0,7,0
1.175,4,1,15,0
1.225,5,0,6,0
1.25,1,1,4,0
0.875,1,3,10,0
1.125,3,0,10,0
0.9375,1,1,13,0
1.3,5,1,6,0
1.19642857143,8,2,11,0
1.375,1,0,8,0
0.958333333333,1,2,5,0
0.875,0,2,6,0
1,1,0,8,0
0.9375,1,1,1,0
0.995666666667,5,1,11,0
1.3125,2,2,5,0
0.84375,3,3,9,0
0.6875,1,2,10,0
1,0,0,6,0
1,0,0,2,0
1.15,3,1,9,0
1.1875,2,2,12,0
0.96875,2,2,7,0
1.28125,3,1,1,0
0.875,0,1,8,0
0.84375,2,2,5,0
1.11363636364,7,5,6,0
1.09375,7,4,9,0
1.14285714286,6,1,9,0
1.0,2,4,16,0
1,0,0,4,0
1.025,7,4,12,0
0.916666666667,4,3,7,0
1.125,1,0,7,0
1,0,0,5,0
0.979166666667,4,4,12,0
0.833333333333,3,5,16,0
1.125,1,0,6,0
1.1875,1,0,12,0
0.875,1,4,11,0
1.125,5,2,12,0
1.08928571429,6,2,19,0
1.1875,1,1,12,0
1.325,4,2,13,0
1.04166666667,3,2,12,0
1,1,0,6,0
0.5625,0,2,4,0
0.791666666667,2,2,12,0
1.0,4,2,12,0
0.6875,1,1,1,0
0.575,1,5,10,0
1.16666666667,4,4,11,0
1.0,2,1,9,0
1.0,3,3,19,0
1.0,1,1,3,0
1.125,1,2,14,0
0.875,2,1,6,0
1.3125,4,0,1,0
1.375,1,0,5,0
0.84375,2,2,8,0
1,1,0,10,0
1.5625,5,1,8,0
0.958333333333,2,1,8,0
0.875,2,2,14,0
1.25,1,0,7,0
1.19642857143,6,3,14,0
1.0,1,1,3,0
0.875,1,2,13,0
1.275,4,2,10,0
0.75,0,2,1,0
1.125,4,1,9,0
0.892857142857,5,5,10,0
1,0,0,8,0
1.75,1,0,12,0
1.25,2,0,7,0
0.8125,1,3,23,0
1.875,1,0,9,0
0.564666666667,2,3,9,0
1.125,3,1,3,0
0.85,1,6,8,0
0.982142857143,3,4,7,0
0.625,1,1,10,0
1.125,1,1,3,0
0.916666666667,2,4,9,0
1,1,0,2,0
0.666666666667,1,3,3,0
1.10416666667,2,2,15,0
1.33333333333,2,1,3,0
0.875,0,1,13,0
1,0,0,2,0
1.0625,1,2,11,0
0.803571428571,4,5,15,0
0.5625,1,2,4,0
1.0625,4,2,13,0
1.015625,4,3,17,0
1.125,1,1,10,0
1.41666666667,3,1,11,0
0.821428571429,2,5,13,0
1.03125,4,2,7,0
1.125,5,1,12,0
1.306,3,0,4,0
0.78125,2,6,7,0
1.20833333333,2,1,8,0
0.875,1,4,22,0
0.8,3,3,13,0
1,1,0,16,0
1.16666666667,4,2,11,0
0.8125,0,2,7,0
0.708333333333,2,3,10,0
0.982142857143,5,5,23,0
1.1,4,4,18,0
1.04166666667,2,1,12,0
1.08928571429,5,3,8,0
1.375,4,2,22,0
0.6875,0,3,5,0
1.02083333333,4,2,15,0
0.895833333333,2,3,6,0
0.6875,1,2,2,0
0.732142857143,2,5,14,0
0.78125,2,4,13,0
0.6875,0,2,2,0
0.714285714286,2,6,3,0
0.875,1,2,15,0
1.0625,4,3,15,0
1.25,4,1,11,0
0.859375,6,4,11,0
0.833333333333,2,2,5,0
1.09375,2,2,11,0
0.875,0,2,8,0
0.6875,1,1,12,0
1.0,5,3,6,0
1.0,1,0,15,0
1.0,2,1,10,0
0.96875,3,2,5,0
0.5,1,1,10,0
1.1,3,2,6,0
0.770833333333,2,5,13,0
0.96875,3,2,14,0
1.25,2,0,15,0
1.25,6,0,5,0
1.33333333333,3,0,11,0
1.25,3,1,3,0
0.9375,1,2,12,0
1.08333333333,2,1,7,0
1.075,3,3,11,0
1.15625,2,2,8,0
0.979166666667,3,3,14,0
0.75,1,4,11,0
1.16666666667,2,0,13,0
0.775,2,5,2,0
0.875,2,1,11,0
0.8125,4,2,8,0
1.25,2,0,13,0
1.04166666667,4,1,26,0
1.0,4,1,7,0
0.625,0,3,3,0
0.708333333333,2,3,6,0
1.225,4,3,11,0
1.16666666667,2,1,7,0
1.41666666667,3,0,4,0
1.1,2,3,10,0
1.375,1,0,8,0
1.41666666667,2,1,9,0
0.8125,1,2,0,0
0.791666666667,2,4,11,0
1.20833333333,2,1,1,0
1.125,1,0,4,0
0.90625,3,2,5,0
1.16666666667,1,1,10,0
1.125,2,0,2,0
1.20833333333,3,2,14,0
1.16666666667,2,1,14,0
0.5625,2,3,3,0
1.20833333333,2,0,10,0
1.4375,3,1,8,0
1.25,2,0,12,0
1.0,1,1,11,0
1.06466666667,3,1,5,0
0.85,4,3,24,0
0.75,0,3,11,0
1.125,1,0,16,0
1.625,1,1,16,0
1.5,4,0,14,0
0.25,0,2,0,0
0.55,3,3,13,0
1.125,2,2,16,0
0.833333333333,2,2,5,0
0.9,3,4,15,0
1.1875,3,0,5,0
1.0,4,4,9,0
0.925,2,3,17,0
0.875,2,4,5,0
1.125,1,0,7,0
1.48214285714,7,3,8,0
1.3125,5,1,14,0
1.03571428571,4,1,12,0
0.875,2,3,12,0
1.29166666667,4,0,9,0
1.29166666667,2,1,17,0
1.25,2,1,2,0
1.20833333333,3,1,13,0
1.1875,2,2,9,0
0.875,2,4,11,0
1.0,5,3,10,0
1.125,1,1,2,0
1,1,0,5,0
0.958333333333,2,3,14,0
1.5,1,0,17,0
0.75,2,3,20,0
0.916666666667,2,4,0,0
1.0625,3,4,15,0
0.916666666667,1,3,1,0
1.1875,4,2,2,0
1.16666666667,2,2,5,0
1.05,3,3,8,0
0.5,0,2,11,0
0.875,1,1,8,0
1.09375,3,2,13,0
0.9375,1,2,4,0
0.833333333333,1,2,8,0
1,0,0,4,0
1.5,1,1,10,0
1.33333333333,3,1,13,0
1.078125,5,4,14,0
1,0,0,2,0
0.791666666667,1,3,8,0
1.125,3,1,14,0
1.20833333333,3,0,3,0
1,1,1,3,0
1.1875,3,0,8,0
1.0,1,2,9,0
0.796875,8,4,8,0
1.5,2,0,8,0
0.928571428571,3,5,7,0
1.10633333333,2,1,6,0
1.1875,3,0,2,0
0.8125,2,1,21,0
0.5625,1,3,6,0
0.75,0,1,20,0
0.8125,1,1,7,0
1.0625,1,1,12,0
1.375,1,0,16,0
1.375,6,0,8,0
0.6875,1,2,9,0
0.8125,4,2,19,0
0.875,4,4,11,0
1.25,5,0,6,0
1.3125,2,0,5,0
0.892857142857,4,4,14,0
1,2,0,7,0
0.6875,1,1,5,0
0.5,0,0,5,0
1,0,0,5,0
0.916666666667,2,3,8,0
0.791666666667,2,2,3,0
1.625,2,0,10,0
1.14583333333,5,2,6,0
1.54166666667,1,0,5,0
1.01785714286,4,3,15,0
1.28571428571,6,1,20,0
0.625,1,3,10,0
0.95,2,2,14,0
1.125,1,1,7,0
1.20833333333,2,1,6,0
0.916666666667,3,3,16,0
1.375,1,0,9,0
0.625,0,2,1,0
0.875,0,0,5,0
1.08333333333,3,1,8,0
1.125,3,2,17,0
1,1,0,13,0
1.29166666667,3,1,10,0
0.9,3,4,9,0
1.15277777778,6,3,18,0
1.375,2,0,4,0
0.6875,0,2,5,0
0.854166666667,2,4,10,0
0.75,0,3,6,0
1.0625,2,1,5,0
1.5,1,0,12,0
0.925,1,4,15,0
1.0,5,5,18,0
0.75,1,2,8,0
0.984375,6,3,10,0
1.04166666667,3,5,15,0
1.21875,5,0,10,0
0.791666666667,1,4,15,0
1.025,6,2,15,0
0.75,1,2,9,0
0.875,5,2,16,0
0.625,1,3,1,0
1.0,3,1,14,0
0.9375,5,4,10,0
0.75,2,3,2,0
1.32142857143,7,2,9,0
0.125,0,2,5,0
0.84375,2,4,12,0
0.90625,3,2,11,0
0.708333333333,1,2,15,0
1.125,4,2,8,0
1,0,0,4,0
0.666666666667,1,2,5,0
1.25,1,0,7,0
1.25,3,0,6,0
0.9375,1,2,3,0
1.08333333333,2,1,17,0
0.9375,3,1,11,0
0.962666666667,1,2,14,0
0.9375,2,4,8,0
0.625,0,4,1,0
1.0,1,2,12,0
1.29166666667,6,1,12,0
0.714285714286,2,7,14,0
1.3125,2,0,7,0
1,0,0,6,0
1.02083333333,6,1,12,0
0.875,1,3,12,0
1.0,3,3,13,0
0.925,2,3,9,0
0.25,0,1,11,0
0.75,3,4,12,0
1.5,2,0,2,0
1.0,1,2,11,0
0.625,0,3,5,0
1.46875,4,0,6,0
1.08333333333,2,0,9,0
0.916666666667,1,4,3,0
0.6875,2,2,6,0
1,1,0,2,0
1,1,0,9,0
0.916666666667,3,1,8,0
1.25,4,1,12,0
1.0,2,1,10,0
1.5,1,0,4,0
1.125,2,2,9,0
1,0,0,1,0
1.625,2,0,16,0
1.16071428571,6,3,8,0
0.51725,2,4,8,0
1,0,0,8,0
1.25,5,1,10,0
1.33333333333,2,1,1,0
0.75,1,2,7,0
1.41666666667,3,0,9,0
1.125,2,0,18,0
0.916666666667,3,6,19,0
1.109375,6,2,12,0
0.25,0,1,7,0
0.925,1,4,12,0
0.892857142857,4,4,17,0
0.4375,1,2,7,0
1.0,3,2,2,0
0.984375,6,3,10,0
1.125,1,2,2,0
1.05,4,2,2,0
1.125,4,1,10,0
0.925,7,5,10,0
0.708333333333,2,2,15,0
1.125,2,1,10,0
1.0,1,2,3,0
0.75,0,1,4,0
0.645833333333,1,5,5,0
0.3125,0,2,2,0
1.40625,5,2,11,0
0.803571428571,4,4,13,0
0.875,3,1,8,0
0.5625,1,2,11,0
0.84375,1,3,16,0
0.958333333333,4,3,12,0
1.125,2,0,11,0
1.34375,3,2,15,0
1.025,4,4,16,0
0.75,0,8,3,0
0.875,0,1,6,0
1.18055555556,6,2,13,0
1.0,2,1,9,0
1.25,5,1,16,0
0.875,2,2,5,0
0.375,2,2,8,0
0.791666666667,1,2,14,0
1.04166666667,2,1,8,0
1.225,5,2,6,0
1.375,3,1,14,0
0.979166666667,3,3,14,0
0.895833333333,2,3,13,0
1.046875,3,3,15,0
0.9375,2,2,6,0
1.22916666667,4,3,13,0
1.375,2,0,4,0
1,0,0,12,0
0.9375,2,3,13,0
1.125,3,2,10,0
0.875,1,2,6,0
1.5,2,0,8,0
0.875,2,3,13,0
0.979166666667,6,4,14,0
1.5625,3,0,7,0
1.04166666667,2,1,9,0
